LTE.758459.17,108.2881,22.8339,-70
LTE.758459.17,108.3289,22.8469,-101.33329
LTE.758459.17,108.3327,22.8243,-97
LTE.758459.17,108.3365,22.8157,-74
LTE.758459.17,108.3421,22.8253,-98.62503
LTE.758459.17,108.3423,22.8213,-95
LTE.758459.17,108.3427,22.8215,-91.85714
LTE.758459.17,108.3429,22.8161,-101.063286
LTE.758459.17,108.3429,22.8215,-94
LTE.758459.17,108.3429,22.8223,-76
LTE.758459.17,108.3433,22.8143,-73
LTE.758459.17,108.3433,22.8159,-79
LTE.758459.17,108.3433,22.8209,-90.33329
LTE.758459.17,108.3435,22.8155,-79.3333
LTE.758459.17,108.3437,22.8157,-70.80002
LTE.758459.17,108.3439,22.8157,-73.47499
LTE.758459.17,108.3439,22.8159,-71
LTE.758459.17,108.3441,22.8157,-63.454544
LTE.758459.17,108.3443,22.8157,-75.33332
LTE.758459.17,108.3445,22.8157,-69.33333
LTE.758459.17,108.3445,22.8159,-86.53846
LTE.758459.17,108.3445,22.8167,-89
LTE.758459.17,108.3447,22.8185,-75.5
LTE.758459.17,108.3449,22.8155,-76.333336
LTE.758459.17,108.3449,22.8159,-72.6
LTE.758459.17,108.3451,22.8157,-67.679985
LTE.758459.17,108.3451,22.8159,-70
LTE.758459.17,108.3453,22.8155,-71.42856
LTE.758459.17,108.3453,22.8157,-68.46
LTE.758459.17,108.3453,22.8185,-73
LTE.758459.17,108.3455,22.8157,-68.132225
LTE.758459.17,108.3455,22.8159,-67.15069
LTE.758459.17,108.3455,22.8161,-72.42501
LTE.758459.17,108.3457,22.8155,-70
LTE.758459.17,108.3457,22.8157,-68.57334
LTE.758459.17,108.3457,22.8159,-68.057365
LTE.758459.17,108.3457,22.8161,-71.46342
LTE.758459.17,108.3457,22.8211,-107
LTE.758459.17,108.3459,22.8155,-69.97675
LTE.758459.17,108.3459,22.8157,-68.50881
LTE.758459.17,108.3459,22.8159,-67.75332
LTE.758459.17,108.3459,22.8161,-69.93021
LTE.758459.17,108.3459,22.8189,-91
LTE.758459.17,108.3459,22.8203,-88.57145
LTE.758459.17,108.3461,22.8155,-71.38253
LTE.758459.17,108.3461,22.8157,-68.91523
LTE.758459.17,108.3461,22.8159,-71.07936
LTE.758459.17,108.3461,22.8199,-98
LTE.758459.17,108.3461,22.8207,-105
